Symbol	Homologue
C11orf74	False
C11orf80	False
C11orf82	False
C11orf83	False
C11orf84	False
C11orf85	False
C11orf86	False
C11orf87	False
C11orf88	False
C11orf91	False
C11orf94	False
C11orf95	False
C11orf96	False
C11orf97	False
C12orf10	False
C12orf23	False
C12orf29	False
C12orf39	False
C12orf4	False
C12orf40	False
C12orf42	False
C12orf43	False
C12orf45	False
C12orf49	False
C12orf5	False
C12orf50	False
C12orf54	False
C12orf55	False
C12orf56	False
C12orf57	False
C12orf60	False
C12orf61	False
C12orf65	False
C12orf66	False
C12orf68	False
C12orf71	False
C12orf73	False
C12orf74	False
C12orf75	False
C12orf76	False
C12orf77	False
C12orf79	False
C12orf80	False
C13orf45	False
C14orf1	False
C14orf105	False
C14orf119	False
C14orf132	False
C14orf142	False
C14orf159	False
C14orf164	False
C14orf166	False
C14orf169	False
C14orf177	False
C14orf178	False
C14orf180	False
C14orf183	False
C14orf2	False
C14orf28	False
C14orf37	False
C14orf39	False
C14orf79	False
C14orf80	False
C14orf93	False
C15orf26	False
C15orf27	False
C15orf32	False
C15orf38	False
C15orf38-AP3S2	False
C15orf39	False
C15orf40	False
C15orf41	False
C15orf43	False
C15orf48	False
C15orf52	False
C15orf53	False
C15orf54	False
C15orf56	False
C15orf57	False
C15orf59	False
C15orf60	False
C15orf61	False
C15orf62	False
C15orf65	False
C16orf11	False
C16orf13	False
C16orf45	False
C16orf46	False
C16orf47	False
C16orf52	False
C16orf54	False
C16orf58	False
C16orf59	False
C16orf62	False
C16orf70	False
C16orf71	False
C16orf72	False
C16orf74	False
C16orf78	False
C16orf80	False
C16orf82	False
C16orf86	False
C16orf87	False
C16orf89	False
C16orf90	False
C16orf91	False
C16orf92	False
C16orf93	False
C16orf95	False
C16orf96	False
C17orf100	False
C17orf102	False
C17orf103	False
C17orf104	False
C17orf105	False
C17orf107	False
C17orf112	False
C17orf47	False
C17orf49	False
C17orf50	False
C17orf51	False
C17orf53	False
C17orf58	False
C17orf59	False
C17orf62	False
C17orf64	False
C17orf66	False
C17orf67	False
C17orf70	False
C17orf72	False
C17orf74	False
C17orf75	False
C17orf77	False
C17orf78	False
C17orf80	False
C17orf82	False
C17orf85	False
C17orf89	False
C17orf96	False
C17orf97	False
C17orf98	False
C17orf99	False
C18orf21	False
C18orf25	False
C18orf32	False
C18orf42	False
C18orf54	False
C18orf63	False
C18orf64	False
C18orf8	False
C19orf10	False
C19orf12	False
C19orf18	False
C19orf24	False
C19orf25	False
C19orf26	False
C19orf33	False
C19orf35	False
C19orf38	False
C19orf40	False
C19orf43	False
C19orf44	False
C19orf45	False
C19orf47	False
C19orf48	False
C19orf52	False
C19orf53	False
C19orf54	False
C19orf55	False
C19orf57	False
C19orf59	False
C19orf60	False
C19orf66	False
C19orf67	False
C19orf68	False
C19orf70	False
C19orf71	False
C19orf73	False
C19orf80	False
C19orf81	False
C19orf84	False
C1D	True
C1GALT1	True
C1GALT1C1	True
C1QA	True
C1QB	True
C1QBP	True
C1QC	True
C1QL1	True
C1QL2	True
C1QL3	True
C1QL4	True
C1QTNF1	True
C1QTNF2	True
C1QTNF3	True
C1QTNF4	True
C1QTNF5	True
C1QTNF6	True
C1QTNF7	True
C1QTNF8	True
C1QTNF9	True
C1QTNF9B	True
C1QTNF9B-AS1	True
C1R	True
C1RL	True
C1S	True
C1orf100	False
C1orf101	False
C1orf105	False
C1orf106	False
C1orf109	False
C1orf110	False
C1orf111	False
C1orf112	False
C1orf115	False
C1orf116	False
C1orf122	False
C1orf123	False
C1orf127	False
C1orf131	False
C1orf137	False
C1orf146	False
C1orf158	False
C1orf159	False
C1orf162	False
C1orf167	False
C1orf168	False
C1orf172	False
C1orf174	False
C1orf177	False
C1orf185	False
C1orf186	False
C1orf189	False
C1orf192	False
C1orf194	False
C1orf198	False
C1orf21	False
C1orf210	False
C1orf216	False
C1orf226	False
C1orf228	False
C1orf229	False
C1orf233	False
C1orf234	False
C1orf27	False
C1orf35	False
C1orf43	False
C1orf50	False
C1orf52	False
C1orf53	False
C1orf54	False
C1orf56	False
C1orf61	False
C1orf64	False
C1orf65	False
C1orf68	False
C1orf74	False
C1orf85	False
C1orf86	False
C1orf87	False
C1orf94	False
C1orf95	False
C2	True
C20orf112	False
C20orf141	False
C20orf144	False
C20orf166	False
C20orf173	False
C20orf194	False
C20orf195	False
C20orf196	False
C20orf197	False
C20orf202	False
C20orf203	False
C20orf24	False
C20orf26	False
C20orf27	False
C20orf78	False
C20orf85	False
C20orf96	False
C21orf140	False
C21orf2	False
C21orf33	False
C21orf58	False
C21orf59	False
C21orf62	False
C21orf91	False
C22orf15	False
C22orf23	False
C22orf29	False
C22orf31	False
C22orf39	False
C22orf42	False
C22orf46	False
C2CD2	True
C2CD2L	True
C2CD3	True
C2CD4A	True
C2CD4B	True
C2CD4C	True
C2CD4D	True
C2CD5	True
C2orf15	False
C2orf16	False
C2orf27A	False
C2orf27B	False
C2orf40	False
C2orf42	False
C2orf43	False
C2orf44	False
C2orf47	False
C2orf49	False
C2orf50	False
C2orf53	False
C2orf54	False
C2orf57	False
C2orf61	False
C2orf66	False
C2orf68	False
C2orf69	False
C2orf70	False
C2orf71	False
C2orf72	False
C2orf73	False
C2orf74	False
C2orf76	False
C2orf78	False
C2orf80	False
C2orf81	False
C2orf82	False
C2orf83	False
C2orf88	False
C2orf91	False
C3	True
C3AR1	True
C3orf14	False
C3orf17	False
C3orf18	False
C3orf20	False
C3orf22	False
C3orf27	False
C3orf30	False
C3orf33	False
C3orf35	False
C3orf36	False
C3orf38	False
C3orf43	False
C3orf52	False
C3orf56	False
C3orf58	False
C3orf62	False
C3orf67	False
C3orf70	False
C3orf72	False
C3orf79	False
C3orf80	False
C3orf83	False
C3orf84	False
C4A	True
C4B	True
C4BPA	True
C4BPB	True
C4orf17	False
C4orf19	False
C4orf22	False
C4orf26	False
C4orf27	False
C4orf29	False
C4orf3	False
C4orf32	False
C4orf33	False
C4orf36	False
C4orf45	False
C4orf46	False
C4orf47	False
C4orf48	False
C4orf50	False
C4orf51	False
C4orf6	False
C5	True
C5AR1	True
C5AR2	True
C5orf15	False
C5orf20	False
C5orf22	False
C5orf24	False
C5orf28	False
C5orf30	False
C5orf34	False
C5orf38	False
C5orf42	False
C5orf45	False
C5orf46	False
C5orf47	False
C5orf49	False
C5orf51	False
C5orf52	False
C5orf54	False
C5orf55	False
C5orf58	False
C5orf60	False
C5orf63	False
C5orf64	False
C5orf66	False
C6	True
C6orf1	False
C6orf10	False
C6orf106	False
C6orf118	False
C6orf120	False
C6orf132	False
C6orf136	False
C6orf141	False
C6orf15	False
C6orf163	False
C6orf165	False
C6orf195	False
C6orf201	False
C6orf203	False
C6orf211	False
C6orf222	False
C6orf223	False
C6orf226	False
C6orf229	False
C6orf25	False
C6orf47	False
C6orf48	False
C6orf52	False
C6orf57	False
C6orf58	False
C6orf62	False
C6orf7	False
C6orf89	False
C6orf99	False
C7	True
C7orf25	False
C7orf26	False
C7orf31	False
C7orf33	False
C7orf34	False
C7orf43	False
C7orf49	False
C7orf50	False
C7orf55	False
C7orf57	False
C7orf60	False
C7orf61	False
C7orf62	False
C7orf63	False
C7orf65	False
C7orf66	False
C7orf69	False
C7orf71	False
C7orf72	False
C7orf76	False
C8A	True
C8B	True
C8G	True
C8orf22	False
C8orf31	False
C8orf33	False
C8orf34	True
C8orf37	False
C8orf4	False
C8orf44	False
C8orf44-SGK3	False
C8orf46	False
C8orf48	False
C8orf58	False
C8orf59	False
C8orf74	False
C8orf76	False
C8orf82	False
C8orf86	False
C8orf87	False
C8orf88	False
C9	True
C9orf106	False
C9orf114	False
C9orf116	False
C9orf117	False
C9orf129	False
C9orf131	False
C9orf135	False
C9orf142	False
C9orf152	False
C9orf153	False
C9orf156	False
C9orf16	False
C9orf169	False
C9orf170	False
C9orf171	False
C9orf172	False
C9orf173	False
C9orf24	False
C9orf3	False
C9orf37	False
C9orf40	False
C9orf41	False
C9orf43	False
C9orf50	False
C9orf62	False
C9orf64	False
C9orf66	False
C9orf69	False
C9orf72	False
C9orf78	False
C9orf84	False
C9orf85	False
C9orf89	False
C9orf9	False
C9orf91	False
C9orf92	False
C9orf96	False
CA1	True
CA10	True
CA11	True
CA12	True
CA13	True
CA14	True
CA2	True
CA3	True
CA4	True
CA5A	True
CA5B	True
CA6	True
CA7	True
CA8	True
CA9	True
CAAP1	True
CAB39	True
CAB39L	True
CABIN1	True
CABLES1	True
CABLES2	True
CABP1	True
CABP2	True
CABP4	True
CABP5	True
CABP7	True
CABS1	True
CABYR	True
CACFD1	True
CACHD1	True
CACNA1A	True
CACNA1B	True
CACNA1C	True
CACNA1D	True
CACNA1E	True
CACNA1F	True
CACNA1G	True
CACNA1H	True
CACNA1I	True
CACNA1S	True
CACNA2D1	True
CACNA2D2	True
CACNA2D3	True
CACNA2D4	True
CACNB1	True
CACNB2	True
CACNB3	True
CACNB4	True
CACNG1	True
CACNG2	True
CACNG3	True
CACNG4	True
CACNG5	True
CACNG6	True
CACNG7	True
CACNG8	True
CACTIN	True
CACUL1	True
CACYBP	True
CAD	True
CADM1	True
CADM2	True
CADM3	True
CADM4	True
CADPS	True
CADPS2	True
CAGE1	True
CALB1	True
CALB2	True
CALCA	True
CALCB	True
CALCOCO1	True
CALCOCO2	True
CALCR	True
CALCRL	True
CALD1	True
CALHM1	True
CALHM2	True
CALHM3	True
CALM1	True
CALM2	True
CALM3	True
CALML3	True
CALML4	True
CALML5	True
CALML6	True
CALN1	True
CALR	True
CALR3	True
CALU	True
CALY	True
CAMK1	True
CAMK1D	True
CAMK1G	True
CAMK2A	True
CAMK2B	True
CAMK2D	True
CAMK2G	True
CAMK2N1	True
CAMK2N2	True
CAMK4	True
CAMKK1	True
CAMKK2	True
CAMKMT	True
CAMKV	True
CAMLG	True
CAMP	True
CAMSAP1	True
CAMSAP2	True
CAMSAP3	True
CAMTA1	True
CAMTA2	True
CAND1	True
CAND2	True
CANT1	True
CANX	True
CAP1	True
CAP2	True
CAPG	True
CAPN1	True
CAPN10	True
CAPN11	True
CAPN12	True
CAPN13	True
CAPN14	True
CAPN15	True
CAPN2	True
CAPN3	True
CAPN5	True
CAPN6	True
CAPN7	True
CAPN8	True
CAPN9	True
CAPNS1	True
CAPNS2	True
CAPRIN1	True
CAPRIN2	True
CAPS	True
CAPS2	True
CAPSL	True
CAPZA1	True
CAPZA2	True
CAPZA3	True
CAPZB	True
CARD10	True
CARD11	True
CARD14	True
CARD16	False
CARD17	False
CARD18	False
CARD6	True
CARD8	True
CARD9	True
CARF	True
CARHSP1	True
CARKD	True
CARM1	True
CARNS1	True
CARS	True
CARS2	True
CARTPT	True
CASC1	True
CASC10	True
CASC3	True
CASC4	True
CASC5	True
CASD1	True
CASK	True
CASKIN1	True
CASKIN2	True
CASP1	True
CASP10	True
CASP14	True
CASP16	True
CASP2	True
CASP3	True
CASP4	True
CASP5	True
CASP6	True
CASP7	True
CASP8	True
CASP8AP2	True
CASP9	True
CASQ1	True
CASQ2	True
CASR	True
CASS4	True
CAST	True
CASZ1	True
CAT	True
CATIP	True
CATSPER1	True
CATSPER2	True
CATSPER3	True
CATSPER4	True
CATSPERB	True
CATSPERD	True
CATSPERG	True
CAV1	True
CAV2	True
CAV3	True
CBFA2T2	True
CBFA2T3	True
CBFB	True
CBL	True
CBLB	True
CBLC	True
CBLL1	True
CBLN1	True
CBLN2	True
CBLN3	True
CBLN4	True
CBR1	True
CBR3	True
CBR4	True
CBS	True
CBWD1	True
CBWD2	True
CBWD3	False
CBWD6	False
CBX1	True
CBX2	True
CBX3	True
CBX4	True
CBX5	True
CBX6	True
CBX7	True
CBX8	True
CBY1	True
CBY3	True
CC2D1A	True
CC2D1B	True
CC2D2A	True
CC2D2B	True
CCAR1	True
CCAR2	False
CCBE1	True
CCBL1	True
CCBL2	True
CCDC101	True
CCDC102A	True
CCDC102B	True
CCDC103	True
CCDC104	True
CCDC105	True
CCDC106	True
CCDC107	True
CCDC108	True
CCDC109B	True
CCDC11	True
CCDC110	True
CCDC112	True
CCDC113	True
CCDC114	True
CCDC115	True
CCDC116	True
CCDC117	True
CCDC12	True
CCDC120	True
CCDC121	True
CCDC122	True
CCDC124	True
CCDC125	True
CCDC126	True
CCDC127	True
CCDC129	True
CCDC13	True
CCDC130	True
CCDC132	True
CCDC134	True
CCDC135	True
CCDC136	True
CCDC137	True
CCDC138	True
CCDC14	True
CCDC140	True
CCDC141	True
CCDC142	True
CCDC144A	True
CCDC144NL	True
CCDC146	True
CCDC147	True
CCDC148	True
CCDC149	True
CCDC15	True
CCDC150	True
CCDC151	True
CCDC152	True
CCDC153	True
CCDC154	True
CCDC155	True
CCDC157	True
CCDC158	True
CCDC159	True
CCDC160	True
CCDC166	True
CCDC167	True
CCDC168	False
CCDC169	True
CCDC169-SOHLH2	False
CCDC17	True
CCDC170	True
CCDC171	True
CCDC172	True
CCDC173	True
CCDC174	True
CCDC175	True
CCDC176	True
CCDC177	True
CCDC178	True
CCDC179	True
CCDC18	True
CCDC180	True
CCDC181	True
CCDC182	False
CCDC183	True
CCDC19	True
CCDC22	True
CCDC23	True
CCDC24	True
CCDC25	True
CCDC27	True
CCDC28A	True
CCDC28B	True
CCDC3	True
CCDC30	True
CCDC33	True
CCDC34	True
CCDC36	True
CCDC37	True
CCDC38	True
CCDC39	True
CCDC40	True
CCDC42	True
CCDC42B	True
CCDC43	True
CCDC47	True
CCDC50	True
CCDC51	True
CCDC53	True
CCDC54	True
CCDC57	True
CCDC58	True
CCDC59	True
CCDC6	True
CCDC60	True
CCDC61	True
CCDC62	True
CCDC63	True
CCDC64	True
CCDC64B	True
CCDC65	True
CCDC66	True
CCDC67	True
CCDC68	True
CCDC69	True
CCDC7	True
CCDC70	True
CCDC71	True
CCDC71L	True
CCDC73	True
CCDC77	True
CCDC78	True
CCDC79	True
CCDC8	True
CCDC80	True
CCDC81	True
CCDC82	True
CCDC83	True
CCDC84	True
CCDC85A	True
CCDC85B	True
CCDC85C	True
CCDC86	True
CCDC87	True
CCDC88A	True
CCDC88B	True
CCDC88C	True
CCDC89	True
CCDC9	True
CCDC90B	True
CCDC91	True
CCDC92	True
CCDC93	True
CCDC94	True
CCDC96	True
CCDC97	True
CCER1	True
CCER2	False
CCHCR1	True
CCIN	True
CCK	True
CCKAR	True
CCKBR	True
CCL1	True
CCL11	True
CCL13	True
CCL14	True
CCL15	True
CCL16	True
CCL17	True
CCL18	True
CCL19	True
CCL2	True
CCL20	True
CCL21	True
CCL22	True
CCL23	True
CCL24	True
CCL25	True
CCL26	True
CCL27	True
CCL28	True
CCL3	True
CCL3L3	False
CCL4	True
CCL5	True
CCL7	True
CCL8	True
CCM2	True
CCM2L	True
CCNA1	True
CCNA2	True
CCNB1	True
CCNB1IP1	True
CCNB2	True
CCNB3	True
CCNC	True
CCND1	True
CCND2	True
CCND3	True
CCNDBP1	True
CCNE1	True
CCNE2	True
CCNF	True
CCNG1	True
CCNG2	True
CCNH	True
CCNI	True
CCNI2	True
CCNJ	True
CCNK	True
CCNL1	True
CCNL2	True
CCNO	True
CCNT1	True
CCNT2	True
CCNY	True
CCNYL1	True
CCP110	True
CCPG1	True
CCR1	True
CCR10	True
CCR2	True
CCR3	True
CCR4	True
CCR5	True
CCR6	True
CCR7	True
CCR8	True
CCR9	True
CCRL2	True
CCRN4L	True
CCS	True
CCSAP	True
CCSER1	True
CCSER2	False
CCT2	True
CCT3	True
CCT4	True
CCT5	True
CCT6A	True
CCT6B	True
CCT7	True
CCT8	True
CCT8L2	True
CCZ1	True
CCZ1B	True
CD101	True
CD109	True
CD14	True
CD151	True
CD160	True
CD163	True
CD163L1	True
CD164	True
CD164L2	True
CD177	True
CD180	True
CD19	True
CD1A	True
CD1B	True
CD1C	True
CD1D	True
CD1E	True
CD2	True
CD200	True
CD200R1	True
CD200R1L	True
CD207	True
CD209	True
CD22	True
CD226	True
CD244	True
CD247	True
CD248	True
CD27	True
CD274	True
CD276	True
CD28	True
CD2AP	True
CD2BP2	True
CD300A	True
CD300C	True
CD300E	True
CD300LB	True
CD300LD	True
CD300LF	True
CD300LG	True
CD302	True
CD320	True
CD33	True
CD34	True
CD36	True
CD37	True
CD38	True
CD3D	True
CD3E	True
CD3EAP	True
CD3G	True
CD4	True
CD40	True
CD40LG	True
CD44	True
CD46	True
CD47	True
CD48	True
CD5	True
CD52	True
CD53	True
CD55	True
CD58	True
CD59	True
CD5L	True
CD6	True
CD63	True
CD68	True
CD69	True
CD7	True
CD70	True
CD72	True
CD74	True
CD79A	True
CD79B	True
CD80	True
CD81	True
CD82	True
CD83	True
CD84	True
CD86	True
CD8A	True
CD8B	True
CD9	True
CD93	True
CD96	True
CD97	True
CD99	True
CD99L2	True
CDA	True
CDADC1	True
CDAN1	True
CDC123	True
CDC14A	True
CDC14B	True
CDC16	True
CDC20	True
CDC20B	True
CDC23	True
CDC25A	True
CDC25B	True
CDC25C	True
CDC26	True
CDC27	True
CDC34	True
CDC37	True
CDC37L1	True
CDC40	True
CDC42	True
CDC42BPA	True
CDC42BPB	True
CDC42BPG	True
CDC42EP1	True
CDC42EP2	True
CDC42EP3	True
CDC42EP4	True
CDC42EP5	True
CDC42SE1	True
CDC42SE2	True
CDC45	True
CDC5L	True
CDC6	True
CDC7	True
CDC73	True
CDCA2	True
CDCA3	True
CDCA4	True
CDCA5	True
CDCA7	True
CDCA7L	True
CDCA8	True
CDCP1	True
CDCP2	True
CDH1	True
CDH10	True
CDH11	True
CDH12	True
CDH13	True
CDH15	True
CDH16	True
CDH17	True
CDH18	True
CDH19	True
CDH2	True
CDH20	True
CDH22	True
CDH23	True
CDH24	True
CDH26	True
CDH3	True
CDH4	True
CDH5	True
CDH6	True
CDH7	True
CDH8	True
CDH9	True
CDHR1	True
CDHR2	True
CDHR3	True
CDHR4	True
CDHR5	True
CDIP1	True
CDIPT	True
CDK1	True
CDK10	True
CDK11A	False
CDK11B	True
CDK12	True
CDK13	True
CDK14	True
CDK15	True
CDK16	True
CDK17	True
CDK18	True
CDK19	True
CDK2	True
CDK20	True
CDK2AP1	True
CDK2AP2	True
CDK3	True
CDK4	True
CDK5	True
CDK5R1	True
CDK5R2	True
CDK5RAP1	True
CDK5RAP2	True
CDK5RAP3	True
CDK6	True
CDK7	True
CDK8	True
CDK9	True
CDKAL1	True
CDKL1	True
CDKL2	True
CDKL3	True
CDKL4	True
CDKL5	True
CDKN1A	True
CDKN1B	True
CDKN1C	True
CDKN2A	True
CDKN2AIP	True
CDKN2AIPNL	True
CDKN2B	True
CDKN2C	True
CDKN2D	True
CDKN3	True
CDNF	True
CDO1	True
CDON	True
CDPF1	True
CDR1	True
CDR2	True
CDR2L	True
CDRT1	True
CDRT15	True
CDRT15L2	False
CDRT4	True
CDS1	True
CDS2	True
CDSN	True
CDT1	True
CDV3	True
CDX1	True
CDX2	True
CDX4	True
CDY1	True
CDY1B	False
CDY2A	True
CDY2B	False
CDYL	True
CDYL2	True
CEACAM1	True
CEACAM16	True
CEACAM18	True
CEACAM19	True
CEACAM20	True
CEACAM3	True
CEACAM4	True
CEACAM5	True
CEACAM6	True
CEACAM7	True
CEACAM8	True
CEBPA	True
CEBPB	True
CEBPD	True
CEBPE	True
CEBPG	True
CEBPZ	True
CECR1	True
CECR2	True
CECR5	True
CECR6	True
CEL	True
CELA1	True
CELA2A	True
CELA2B	True
CELA3A	True
CELA3B	True
CELF1	True
CELF2	True
CELF3	True
CELF4	True
CELF5	True
CELSR1	True
CELSR2	True
CELSR3	True
CEMIP	False
CEMP1	True
CEND1	True
CENPA	True
CENPB	True
CENPBD1	True
CENPC	True
CENPE	True
CENPF	True
CENPH	True
CENPI	True
CENPJ	True
CENPK	True
CENPL	True
CENPM	True
CENPN	True
CENPO	True
CENPP	True
CENPQ	True
CENPT	True
CENPU	True
CENPV	True
CENPW	True
CEP104	True
CEP112	True
CEP120	True
CEP128	True
CEP131	False
CEP135	True
CEP152	True
CEP162	False
CEP164	True
CEP170	True
CEP170B	False
CEP19	True
CEP192	True
CEP250	True
CEP290	True
CEP350	True
CEP41	True
CEP44	True
CEP55	True
CEP57	True
CEP57L1	True
CEP63	True
CEP68	True
CEP70	True
CEP72	True
CEP76	True
CEP78	True
CEP83	False
CEP85	True
CEP85L	True
CEP89	True
CEP95	True
CEP97	True
CEPT1	True
CER1	True
CERCAM	True
CERK	True
CERKL	True
CERS1	True
CERS2	True
CERS3	True
CERS4	True
CERS5	True
CERS6	True
CES1	True
CES2	True
CES3	True
CES4A	True
CES5A	True
CETN1	True
CETN2	True
CETN3	True
CETP	True
CFB	True
CFC1	True
CFC1B	True
CFD	True
CFDP1	True
CFH	True
CFHR1	True
CFHR2	True
CFHR3	True
CFHR4	True
CFHR5	True
CFI	True
CFL1	True
CFL2	True
CFLAR	True
CFP	True
CFTR	True
CGA	True
CGB	False
CGB1	False
CGB2	False
CGB5	False
CGB7	True
CGB8	True
CGGBP1	True
CGN	True
CGNL1	True
CGREF1	True
CGRRF1	True
CH25H	True
CHAC1	True
CHAC2	True
CHAD	True
CHADL	True
CHAF1A	True
CHAF1B	True
CHAMP1	True
CHAT	True
CHCHD1	True
CHCHD10	True
CHCHD2	True
CHCHD3	True
CHCHD4	True
CHCHD5	True
CHCHD6	True
CHCHD7	True
CHD1	True
CHD1L	True
CHD2	True
CHD3	True
CHD4	True
CHD5	True
CHD6	True
CHD7	True
CHD8	True
CHD9	True
CHDC2	True
CHDH	True
CHEK1	True
CHEK2	True
CHERP	True
CHFR	True
CHGA	True
CHGB	True
CHI3L1	True
CHI3L2	True
CHIA	True
CHIC1	True
CHIC2	True
CHID1	True
CHIT1	True
CHKA	True
CHKB	True
CHL1	True
CHM	True
CHML	True
CHMP1A	True
CHMP1B	True
CHMP2A	True
CHMP2B	True
CHMP3	True
CHMP4A	True
CHMP4B	True
CHMP4C	True
CHMP5	True
CHMP6	True
CHMP7	True
CHN1	True
CHN2	True
CHODL	True
CHORDC1	True
CHP1	True
CHP2	True
CHPF	True
CHPF2	True
CHPT1	True
CHRAC1	True
CHRD	True
CHRDL1	True
CHRDL2	True
CHRM1	True
CHRM2	True
CHRM3	True
CHRM4	True
CHRM5	True
CHRNA1	True
CHRNA10	True
CHRNA2	True
CHRNA3	True
CHRNA4	True
CHRNA5	True
CHRNA6	True
CHRNA7	True
CHRNA9	True
CHRNB1	True
CHRNB2	True
CHRNB3	True
CHRNB4	True
CHRND	True
CHRNE	True
CHRNG	True
CHST1	True
CHST10	True
CHST11	True
CHST12	True
CHST13	True
CHST14	True
CHST15	True
CHST2	True
CHST3	True
CHST4	True
CHST5	True
CHST6	True
CHST7	True
CHST8	True
CHST9	True
CHSY1	True
CHSY3	True
CHTF18	True
CHTF8	True
CHTOP	True
CHUK	True
CHURC1	True
CHURC1-FNTB	False
CIAO1	True
CIAPIN1	True
CIART	True
CIB1	True
CIB2	True
CIB3	True
CIB4	True
CIC	True
CIDEA	True
CIDEB	True
CIDEC	True
CIITA	True
CILP	True
CILP2	True
CINP	True
CIPC	False
CIR1	True
CIRBP	True
CIRH1A	True
CISD1	True
CISD2	True
CISD3	True
CISH	True
CIT	True
CITED1	True
CITED2	True
CITED4	True
CIZ1	True
CKAP2	True
CKAP2L	True
CKAP4	True
CKAP5	True
CKB	True
CKLF	True
CKM	True
CKMT1A	True
CKMT1B	True
CKMT2	True
CKS1B	True
CKS2	True
CLASP1	True
CLASP2	True
CLC	False
CLCA1	True
CLCA2	True
CLCA4	True
CLCC1	True
CLCF1	True
CLCN1	True
CLCN2	True
CLCN3	True
CLCN4	True
CLCN5	True
CLCN6	True
CLCN7	True
CLCNKA	True
CLCNKB	True
CLDN1	True
CLDN10	True
CLDN11	True
CLDN12	True
CLDN14	True
CLDN15	True
CLDN16	True
CLDN17	True
CLDN18	True
CLDN19	True
CLDN2	True
CLDN20	True
CLDN22	True
CLDN23	True
CLDN24	True
CLDN25	True
CLDN3	True
CLDN4	True
CLDN5	True
CLDN6	True
CLDN7	True
CLDN8	True
CLDN9	True
CLDND1	True
CLDND2	True
CLEC10A	True
CLEC11A	True
CLEC12A	True
CLEC12B	True
CLEC14A	True
CLEC16A	True
CLEC17A	True
CLEC18A	True
CLEC18B	False
CLEC18C	False
CLEC19A	True
CLEC1A	True
CLEC1B	True
CLEC2A	True
CLEC2B	True
CLEC2D	True
CLEC2L	True
CLEC3A	True
CLEC3B	True
CLEC4A	True
CLEC4C	True
CLEC4D	True
CLEC4E	True
CLEC4F	True
CLEC4G	True
CLEC4M	True
CLEC5A	True
CLEC6A	True
CLEC7A	True
CLEC9A	True
CLECL1	True
CLGN	True
CLHC1	True
CLIC1	True
CLIC2	True
CLIC3	True
CLIC4	True
CLIC5	True
CLIC6	True
CLINT1	True
CLIP1	True
CLIP2	True
CLIP3	True
CLIP4	True
CLK1	True
CLK2	True
CLK3	True
CLK4	True
CLLU1	True
CLLU1OS	True
CLMN	True
CLMP	True
CLN3	True
CLN5	True
CLN6	True
CLN8	True
CLNK	True
CLNS1A	True
CLOCK	True
CLP1	True
CLPB	True
CLPP	True
CLPS	True
CLPSL1	True
CLPSL2	True
CLPTM1	True
CLPTM1L	True
CLPX	True
CLRN1	True
CLRN2	True
CLRN3	True
CLSPN	True
CLSTN1	True
CLSTN2	True
CLSTN3	True
CLTA	True
CLTB	True
CLTC	True
CLTCL1	True
CLU	True
CLUAP1	True
CLUH	False
CLUL1	True
CLVS1	True
CLVS2	True
CLYBL	True
CMA1	True
CMAS	True
CMBL	True
CMC1	True
CMC2	True
CMC4	True
CMIP	True
CMKLR1	True
CMPK1	True
CMPK2	True
CMSS1	True
CMTM1	True
CMTM2	True
CMTM3	True
CMTM4	True
CMTM5	True
CMTM6	True
CMTM7	True
CMTM8	True
CMTR1	True
CMTR2	True
CMYA5	True
CNBD1	True
CNBD2	False
CNBP	True
CNDP1	True
CNDP2	True
CNEP1R1	True
CNFN	True
CNGA1	True
CNGA2	True
CNGA3	True
CNGA4	True
CNGB1	True
CNGB3	True
CNIH1	True
CNIH2	True
CNIH3	True
CNIH4	True
CNKSR1	True
CNKSR2	True
CNKSR3	True
CNN1	True
CNN2	True
CNN3	True
CNNM1	True
CNNM2	True
CNNM3	True
CNNM4	True
CNOT1	True
CNOT10	True
CNOT11	True
CNOT2	True
CNOT3	True
CNOT4	True
CNOT6	True
CNOT6L	True
CNOT7	True
CNOT8	True
CNP	True
CNPPD1	True
CNPY1	True
CNPY2	True
CNPY3	True
CNPY4	True
CNR1	True
CNR2	True
CNRIP1	True
CNST	True
CNTD1	True
CNTD2	True
CNTF	True
CNTFR	True
CNTLN	True
CNTN1	True
CNTN2	True
CNTN3	True
CNTN4	True
CNTN5	True
CNTN6	True
CNTNAP1	True
CNTNAP2	True
CNTNAP3	True
CNTNAP3B	True
CNTNAP4	True
CNTNAP5	True
CNTRL	True
CNTROB	True
COA1	True
COA3	True
COA4	True
COA5	True
COA7	False
COASY	True
COBL	True
COBLL1	True
COCH	True
COG1	True
COG2	True
COG3	True
COG4	True
COG5	True
COG6	True
COG7	True
COG8	True
COIL	True
COL10A1	True
COL11A1	True
COL11A2	True
COL12A1	True
COL13A1	True
COL14A1	True
COL15A1	True
COL16A1	True
COL17A1	True
COL18A1	True
COL19A1	True
COL1A1	True
COL1A2	True
COL20A1	True
COL21A1	True
COL22A1	True
COL23A1	True
COL24A1	True
COL25A1	True
COL26A1	True
COL27A1	True
COL28A1	True
COL2A1	True
COL3A1	True
COL4A1	True
COL4A2	True
COL4A3	True
COL4A3BP	True
COL4A4	True
COL4A5	True
COL4A6	True
COL5A1	True
COL5A2	True
COL5A3	True
COL6A1	True
COL6A2	True
COL6A3	True
COL6A5	True
COL6A6	True
COL7A1	True
COL8A1	True
