NCBI_Gene_ID	Approved_Symbol
105377394	LOC105377394
105377395	LOC105377395
105377397	LOC105377397
105377399	LOC105377399
105377400	NDNF-AS1
105377401	LOC105377401
105377402	LOC105377402
105377404	LOC105377404
105377405	LOC105377405
105377406	LOC105377406
105377407	LOC105377407
105377408	LOC105377408
105377409	LOC105377409
105377410	LOC105377410
105377411	LOC105377411
105377412	LOC105377412
105377414	LOC105377414
105377416	LOC105377416
105377417	LOC105377417
105377418	LOC105377418
105377420	LINC02479
105377422	LOC105377422
105377423	LOC105377423
105377424	LINC02377
105377425	LOC105377425
105377428	LOC105377428
105377431	LOC105377431
105377434	LINC02462
105377436	LOC105377436
105377437	LOC105377437
105377438	LOC105377438
105377439	LINC02485
105377441	LINC02511
105377442	LOC105377442
105377443	LINC02172
105377444	LOC105377444
105377445	LOC105377445
105377446	LINC00498
105377447	LOC105377447
105377448	LOC105377448
105377451	LOC105377451
105377452	LOC105377452
105377456	LINC02276
105377457	LOC105377457
105377458	LOC105377458
105377459	LOC105377459
105377460	LOC105377460
105377462	LOC105377462
105377465	LOC105377465
105377466	LINC02266
105377467	LINC02491
105377468	LOC105377468
105377469	LOC105377469
105377472	LOC105377472
105377473	LOC105377473
105377474	LOC105377474
105377475	LOC105377475
105377476	LOC105377476
105377477	LINC02507
105377479	LOC105377479
105377480	LOC105377480
105377481	LOC105377481
105377483	LOC105377483
105377485	LOC105377485
105377486	FHIP1A-DT
105377488	LOC105377488
105377489	LOC105377489
105377490	LOC105377490
105377492	LOC105377492
105377495	LOC105377495
105377496	LOC105377496
105377498	LOC105377498
105377499	LOC105377499
105377500	LOC105377500
105377501	LOC105377501
105377502	LOC105377502
105377503	LOC105377503
105377504	LOC105377504
105377505	LOC105377505
105377506	LOC105377506
105377507	LOC105377507
105377508	LOC105377508
105377509	LOC105377509
105377510	LOC105377510
105377512	LINC02477
105377513	LOC105377513
105377514	LOC105377514
105377515	LOC105377515
105377516	LOC105377516
105377517	LOC105377517
105377519	LOC105377519
105377520	LOC105377520
105377521	LOC105377521
105377523	LOC105377523
105377524	LOC105377524
105377527	LOC105377527
105377529	LOC105377529
105377530	LOC105377530
105377532	APOBEC3AP1
105377534	LOC105377534
105377535	LOC105377535
105377536	LINC02174
105377540	SAP30-DT
105377543	LOC105377543
105377544	LOC105377544
105377546	LOC105377546
105377547	LOC105377547
105377548	LOC105377548
105377549	LOC105377549
105377551	LOC105377551
105377552	LOC105377552
105377555	HAFML
105377556	LINC02509
105377557	LOC105377557
105377558	LOC105377558
105377559	LOC105377559
105377560	LOC105377560
105377561	LOC105377561
105377562	LOC105377562
105377563	LOC105377563
105377565	LOC105377565
105377567	LOC105377567
105377568	LOC105377568
105377571	LOC105377571
105377572	LOC105377572
105377573	TENM3-AS2
105377576	LOC105377576
105377577	LOC105377577
105377578	LOC105377578
105377580	LOC105377580
105377581	LOC105377581
105377582	LOC105377582
105377584	LOC105377584
105377585	LINC02427
105377586	LINC02365
105377587	LOC105377587
105377588	LOC105377588
105377590	LOC105377590
105377595	RPSAP70
105377596	LOC105377596
105377599	LOC105377599
105377600	LINC02374
105377602	LINC02514
105377603	LOC105377603
105377604	LOC105377604
105377606	LINC02434
105377607	LOC105377607
105377608	LOC105377608
105377609	LOC105377609
105377610	LINC02508
105377611	LOC105377611
105377612	LOC105377612
105377613	LOC105377613
105377614	LOC105377614
105377615	LOC105377615
105377616	LOC105377616
105377617	LINC01596
105377619	LOC105377619
105377621	LOC105377621
105377622	LOC105377622
105377623	USP38-DT
105377626	LOC105377626
105377627	LOC105377627
105377628	LOC105377628
105377633	USP34-DT
105377635	LOC105377635
105377636	LOC105377636
105377642	LOC105377642
105377644	LOC105377644
105377647	LOC105377647
105377651	LOC105377651
105377652	LINC02480
105377654	LOC105377654
105377656	LINC02283
105377657	LOC105377657
105377659	LINC02928
105377660	LOC105377660
105377661	LOC105377661
105377663	LOC105377663
105377665	LOC105377665
105377666	LOC105377666
105377667	CHAER1
105377668	LOC105377668
105377670	LOC105377670
105377671	LINC02494
105377672	LOC105377672
105377673	LOC105377673
105377675	LOC105377675
105377676	LOC105377676
105377677	LOC105377677
105377678	LOC105377678
105377682	LINC01932
105377683	LOC105377683
105377684	LOC105377684
105377685	LOC105377685
105377687	LOC105377687
105377688	LOC105377688
105377690	FABP6-AS1
105377691	LOC105377691
105377693	LOC105377693
105377694	LOC105377694
105377696	LOC105377696
105377697	LOC105377697
105377698	LOC105377698
105377699	LOC105377699
105377700	LOC105377700
105377701	LINC01938
105377702	LOC105377702
105377703	LINC03000
105377705	LOC105377705
105377706	LOC105377706
105377709	LOC105377709
105377712	LOC105377712
105377713	LOC105377713
105377714	LOC105377714
105377715	LOC105377715
105377716	KCNIP1-AS1
105377720	LOC105377720
105377721	LOC105377721
105377722	LOC105377722
105377723	LOC105377723
105377724	LOC105377724
105377725	LOC105377725
105377727	LOC105377727
105377728	LINC01944
105377729	LOC105377729
105377730	LOC105377730
105377731	LOC105377731
105377732	LOC105377732
105377733	LOC105377733
105377736	LINC01942
105377739	LOC105377739
105377740	LOC105377740
105377742	LOC105377742
105377743	LOC105377743
105377744	LOC105377744
105377745	THOC3-AS1
105377750	FAM193B-DT
105377752	LOC105377752
105377753	LOC105377753
105377754	LOC105377754
105377757	LOC105377757
105377759	LOC105377759
105377762	LOC105377762
105377763	LOC105377763
105377765	LINC02222
105377769	TRIM7-AS2
105377773	LOC105377773
105377775	LOC105377775
105377776	LOC105377776
105377777	LOC105377777
105377778	LOC105377778
105377779	LOC105377779
105377781	LOC105377781
105377782	LOC105377782
105377783	LOC105377783
105377784	LOC105377784
105377785	LOC105377785
105377789	LOC105377789
105377790	LOC105377790
105377791	LOC105377791
105377793	LOC105377793
105377794	LOC105377794
105377795	LOC105377795
105377796	LOC105377796
105377797	LOC105377797
105377799	LOC105377799
105377800	LOC105377800
105377801	LOC105377801
105377803	LOC105377803
105377805	LOC105377805
105377814	LOC105377814
105377815	LOC105377815
105377816	LOC105377816
105377820	RARRES2P6
105377824	LOC105377824
105377826	LINC02887
105377836	LOC105377836
105377837	LOC105377837
105377838	LOC105377838
105377839	LOC105377839
105377840	LOC105377840
105377841	LOC105377841
105377842	LOC105377842
105377843	LOC105377843
105377844	LOC105377844
105377845	LOC105377845
105377846	LOC105377846
105377847	LOC105377847
105377848	LOC105377848
105377849	FAM135A-AS1
105377850	LOC105377850
105377853	LOC105377853
105377855	LOC105377855
105377858	LOC105377858
105377860	LINC02540
105377861	LOC105377861
105377862	LOC105377862
105377864	LOC105377864
105377865	LOC105377865
105377867	LOC105377867
105377869	LOC105377869
105377871	LOC105377871
105377873	LOC105377873
105377874	LOC105377874
105377875	LOC105377875
105377876	LOC105377876
105377877	LOC105377877
105377879	LOC105377879
105377880	LINC01611
105377881	LOC105377881
105377882	LOC105377882
105377884	LOC105377884
105377885	LOC105377885
105377889	LOC105377889
105377890	LOC105377890
105377891	LOC105377891
105377893	LOC105377893
105377894	LOC105377894
105377896	LINC02531
105377897	LOC105377897
105377899	LOC105377899
105377901	LOC105377901
105377905	LOC105377905
105377908	LOC105377908
105377909	LOC105377909
105377910	LOC105377910
105377911	LOC105377911
105377913	LOC105377913
105377916	LOC105377916
105377917	LOC105377917
105377918	LOC105377918
105377921	LOC105377921
105377922	LINC02836
105377923	LOC105377923
105377924	LOC105377924
105377926	LINC02526
105377927	LOC105377927
105377928	LOC105377928
105377929	LOC105377929
105377935	ZBTB24-DT
105377936	LOC105377936
105377937	LOC105377937
105377938	LOC105377938
105377939	LOC105377939
105377940	LOC105377940
105377941	LOC105377941
105377944	LOC105377944
105377945	LOC105377945
105377946	LINC02527
105377947	LOC105377947
105377949	LOC105377949
105377950	LOC105377950
105377952	LOC105377952
105377953	LOC105377953
105377955	LOC105377955
105377956	LOC105377956
105377957	LINC02518
105377959	LNCPOIR
105377960	LOC105377960
105377961	LOC105377961
105377962	LINC02534
105377963	LOC105377963
105377964	LOC105377964
105377967	LOC105377967
105377971	LOC105377971
105377972	LOC105377972
105377975	LOC105377975
105377977	LOC105377977
105377979	LOC105377979
105377981	LOC105377981
105377982	LOC105377982
105377984	LOC105377984
105377986	HEY2-AS1
105377989	LOC105377989
105377991	LOC105377991
105377992	LOC105377992
105377993	LOC105377993
105377994	LOC105377994
105377995	LOC105377995
105377996	LOC105377996
105377997	LINC02536
105377998	LOC105377998
105377999	LOC105377999
105378002	LOC105378002
105378003	LOC105378003
105378004	LOC105378004
105378005	LOC105378005
105378008	LOC105378008
105378009	LOC105378009
105378010	LOC105378010
105378011	LOC105378011
105378012	LOC105378012
105378013	LINC02524
105378017	LOC105378017
105378018	LOC105378018
105378020	SIMALR
105378021	LOC105378021
105378023	LOC105378023
105378024	LOC105378024
105378025	LOC105378025
105378026	LOC105378026
105378027	LOC105378027
105378029	LOC105378029
105378030	LOC105378030
105378031	LOC105378031
105378032	LINC02919
105378035	LOC105378035
105378036	LOC105378036
105378039	LOC105378039
105378040	LOC105378040
105378043	LOC105378043
105378044	LOC105378044
105378047	UST-AS2
105378049	TAB2-AS1
105378052	LOC105378052
105378054	LOC105378054
105378061	LOC105378061
105378065	LINC02840
105378066	LOC105378066
105378067	LOC105378067
105378068	LOC105378068
105378069	LOC105378069
105378071	LOC105378071
105378072	LOC105378072
105378073	LOC105378073
105378075	LOC105378075
105378076	LOC105378076
105378078	SNX9-AS1
105378083	TAGAP-AS1
105378084	LOC105378084
105378085	LOC105378085
105378088	LOC105378088
105378093	LOC105378093
105378094	LOC105378094
105378095	LOC105378095
105378097	LOC105378097
105378098	LOC105378098
105378099	LOC105378099
105378100	LOC105378100
105378102	LOC105378102
105378104	LOC105378104
105378106	LOC105378106
105378109	LOC105378109
105378111	MEAT6
105378113	LOC105378113
105378115	LOC105378115
105378116	LOC105378116
105378117	LOC105378117
105378118	LOC105378118
105378119	LOC105378119
105378120	LOC105378120
105378123	LOC105378123
105378126	LOC105378126
105378127	LOC105378127
105378128	LOC105378128
105378129	LOC105378129
105378130	LOC105378130
105378131	LOC105378131
105378135	LOC105378135
105378137	LOC105378137
105378139	LOC105378139
105378140	LOC105378140
105378141	LOC105378141
105378142	LOC105378142
105378143	LOC105378143
105378144	LOC105378144
105378145	LOC105378145
105378146	LOC105378146
105378147	LINC02519
105378148	LOC105378148
105378149	LOC105378149
105378150	LOC105378150
105378153	LOC105378153
105378157	LOC105378157
105378175	LOC105378175
105378177	LOC105378177
105378178	LOC105378178
105378179	LOC105378179
105378180	LOC105378180
105378183	LOC105378183
105378184	LOC105378184
105378193	LOC105378193
105378198	LOC105378198
105378199	LOC105378199
105378204	LOC105378204
105378208	LOC105378208
105378209	LOC105378209
105378210	LOC105378210
105378211	LOC105378211
105378213	LOC105378213
105378214	LOC105378214
105378215	CTB-99A3.1
105378217	STK32A-AS1
105378218	LOC105378218
105378220	MARCOL
105378224	LOC105378224
105378225	LOC105378225
105378226	LOC105378226
105378228	LOC105378228
105378230	LOC105378230
105378231	LOC105378231
105378234	LOC105378234
105378235	ATOX1-AS1
105378236	LOC105378236
105378237	LOC105378237
105378238	LINC01861
105378239	LOC105378239
105378240	LOC105378240
105378242	LOC105378242
105378247	LOC105378247
105378248	LOC105378248
105378250	LOC105378250
105378255	LOC105378255
105378256	LOC105378256
105378258	LOC105378258
105378262	LOC105378262
105378267	LOC105378267
105378268	LOC105378268
105378269	LOC105378269
105378270	LINC02633
105378271	LOC105378271
105378275	LOC105378275
105378277	LINC02659
105378281	LOC105378281
105378283	LOC105378283
105378286	LOC105378286
105378287	LOC105378287
105378289	LOC105378289
105378291	LOC105378291
105378292	LINC03029
105378298	LOC105378298
105378299	LOC105378299
105378302	LOC105378302
105378305	LOC105378305
105378306	LOC105378306
105378307	LOC105378307
105378308	LOC105378308
105378309	LINC02672
105378310	LOC105378310
105378311	LOC105378311
105378313	LOC105378313
105378314	LOC105378314
105378316	LOC105378316
105378318	LOC105378318
105378319	LOC105378319
105378320	ANK3-DT
105378323	LOC105378323
105378325	LINC02621
105378327	LOC105378327
105378328	LOC105378328
105378329	LOC105378329
105378330	JMJD1C-AS2
105378333	LOC105378333
105378335	LOC105378335
105378336	LOC105378336
105378337	LOC105378337
105378339	LOC105378339
105378340	LOC105378340
105378342	LOC105378342
105378345	LOC105378345
105378346	LINC02651
105378347	LOC105378347
105378349	LINC02622
105378350	LOC105378350
105378351	LOC105378351
105378353	LOC105378353
105378355	LOC105378355
105378356	LOC105378356
105378358	LOC105378358
105378360	SYNPO2L-AS1
105378367	LOC105378367
105378372	LOC105378372
105378375	LOC105378375
105378378	LOC105378378
105378379	LOC105378379
105378383	LOC105378383
105378385	LINC02679
105378386	LINC02655
105378387	LOC105378387
105378390	LOC105378390
105378392	LOC105378392
105378393	LOC105378393
105378394	LOC105378394
105378396	LOC105378396
105378397	LINC02650
105378398	LOC105378398
105378399	LOC105378399
105378400	LOC105378400
105378401	LOC105378401
105378402	LOC105378402
105378403	LOC105378403
105378404	LOC105378404
105378406	LOC105378406
105378407	LOC105378407
105378408	LOC105378408
105378409	LOC105378409
105378410	LOC105378410
105378412	LOC105378412
105378414	LOC105378414
105378415	LOC105378415
105378416	LOC105378416
105378418	LOC105378418
105378419	LOC105378419
105378421	PANK1-AS1
105378424	LOC105378424
105378425	LINC01374
105378426	LOC105378426
105378427	XLOC_008559
105378429	LOC105378429
105378430	LOC105378430
105378433	LOC105378433
105378436	LOC105378436
105378437	LOC105378437
105378438	LOC105378438
105378443	LOC105378443
105378447	LOC105378447
105378448	LOC105378448
105378449	LOC105378449
105378450	LOC105378450
105378453	LOC105378453
105378457	LOC105378457
105378458	LOC105378458
105378460	LOC105378460
105378464	LOC105378464
105378465	LOC105378465
105378466	LOC105378466
105378467	LOC105378467
105378468	LOC105378468
105378469	LOC105378469
105378470	LINC02624
105378472	LOC105378472
105378473	LOC105378473
105378474	LOC105378474
105378475	LOC105378475
105378476	LOC105378476
105378477	LOC105378477
105378478	LINC02661
105378479	LOC105378479
105378480	LOC105378480
105378481	DUSP5-DT
105378482	LOC105378482
105378483	LOC105378483
105378484	LOC105378484
105378485	LOC105378485
105378490	LOC105378490
105378492	LOC105378492
105378493	LOC105378493
105378494	LOC105378494
105378496	LOC105378496
105378497	LOC105378497
105378498	LOC105378498
105378499	HSPA12A-AS1
105378500	SLC18A2-AS1
105378502	LOC105378502
105378504	LOC105378504
105378507	LOC105378507
105378511	LOC105378511
105378512	LOC105378512
105378513	LOC105378513
105378515	LOC105378515
105378516	LINC02930
105378519	LOC105378519
105378520	LOC105378520
105378521	LOC105378521
105378522	LOC105378522
105378523	LOC105378523
105378525	LOC105378525
105378530	LOC105378530
105378531	LINC02641
105378532	LOC105378532
105378533	LOC105378533
105378534	LOC105378534
105378536	LOC105378536
105378541	LOC105378541
105378542	LOC105378542
105378543	LOC105378543
105378544	LOC105378544
105378545	LOC105378545
105378548	LOC105378548
105378549	LOC105378549
105378550	LOC105378550
105378551	LOC105378551
105378552	LOC105378552
105378553	AS-PTPRE
105378554	LOC105378554
105378555	LOC105378555
105378556	LOC105378556
105378557	LOC105378557
105378558	EBF3-AS1
105378560	LOC105378560
105378561	LOC105378561
105378562	LOC105378562
105378563	LOC105378563
105378565	LOC105378565
105378566	LOC105378566
105378567	JAKMIP3-AS1
105378568	LINC03068
105378569	LOC105378569
105378571	LOC105378571
105378572	LOC105378572
105378573	LOC105378573
105378574	LOC105378574
105378575	LOC105378575
105378577	LOC105378577
105378580	LINC01409
105378585	ANKRD65-AS1
105378586	LOC105378586
105378589	LOC105378589
105378590	LOC105378590
105378591	PRKCZ-DT
105378593	LOC105378593
105378597	MMEL1-AS1
105378598	LOC105378598
105378599	LOC105378599
105378600	LOC105378600
105378601	LOC105378601
105378602	LOC105378602
105378604	LOC105378604
105378605	LOC105378605
105378606	LOC105378606
105378608	LOC105378608
105378610	TP73-AS3
105378612	LOC105378612
105378614	MICOS10-DT
105378615	LOC105378615
105378616	TAF12-DT
105378617	LOC105378617
105378618	LOC105378618
105378620	LOC105378620
105378621	LOC105378621
105378622	LINC01778
105378623	LOC105378623
105378625	LOC105378625
105378626	LOC105378626
105378629	LOC105378629
